"sampleID_NGI"	"sampleID_HISTORICAL"	"sampleID_FIELD"	"sampleID_LAB"	"dataset"	"lab_sample_type"	"country"	"biological_spikes"	"artificial_spikes"	"sample_metadata_file"	"lysate_rack_ID"	"lysate_well_ID"	"dna_plate_ID"	"dna_plate_well_ID"	"sequencing_batch"	"sequencing_batch_NGI"	"notes_lab"	"sequencing_status"	"study_accession_ENA"	"sample_accession_ENA"	"experiment_accession_ENA"	"run_accession_ENA"
"P27361_1616"	"FH001_H200044"	"SBGBVI"	"H200044"	"CO1_homogenate_2019_SE"	"sample"	"Sweden"	TRUE	TRUE	"samples_metadata_malaise_SE_2019.tsv"	"FH001"	"D4"	"3000491445"	"D4"	"batch16"	"P27361"	NA	"sequencing successful"	"PRJEB61109"	"ERS16368025"	"ERX12279818"	"ERR12907445"
"P27361_1617"	"FH001_H200045"	"S5Y1GE"	"H200045"	"CO1_homogenate_2019_SE"	"sample"	"Sweden"	TRUE	TRUE	"samples_metadata_malaise_SE_2019.tsv"	"FH001"	"D5"	"3000491445"	"D5"	"batch16"	"P27361"	NA	"sequencing successful"	"PRJEB61109"	"ERS16367951"	"ERX12279819"	"ERR12907446"
"P27361_1618"	"FH001_H200046"	"SNDE6M"	"H200046"	"CO1_homogenate_2019_SE"	"sample"	"Sweden"	TRUE	TRUE	"samples_metadata_malaise_SE_2019.tsv"	"FH001"	"D6"	"3000491445"	"D6"	"batch16"	"P27361"	NA	"sequencing successful"	"PRJEB61109"	"ERS16367989"	"ERX12279820"	"ERR12907447"
"P27361_1619"	"FH001_H200047"	"SNDWG1"	"H200047"	"CO1_homogenate_2019_SE"	"sample"	"Sweden"	TRUE	TRUE	"samples_metadata_malaise_SE_2019.tsv"	"FH001"	"D7"	"3000491445"	"D7"	"batch16"	"P27361"	NA	"sequencing successful"	"PRJEB61109"	"ERS16367974"	"ERX12279821"	"ERR12907448"
"P27361_1620"	"FH001_H200048"	"SRNA5M"	"H200048"	"CO1_homogenate_2019_SE"	"sample"	"Sweden"	TRUE	TRUE	"samples_metadata_malaise_SE_2019.tsv"	"FH001"	"D8"	"3000491445"	"D8"	"batch16"	"P27361"	NA	"sequencing successful"	"PRJEB61109"	"ERS16367965"	"ERX12279822"	"ERR12907449"
"P27361_1621"	"FH001_H200049"	"SLFR5D"	"H200049"	"CO1_homogenate_2019_SE"	"sample"	"Sweden"	TRUE	TRUE	"samples_metadata_malaise_SE_2019.tsv"	"FH001"	"D9"	"3000491445"	"D9"	"batch16"	"P27361"	NA	"sequencing successful"	"PRJEB61109"	"ERS16367973"	"ERX12279823"	"ERR12907450"
"P27361_1622"	"FH001_H200050"	"SHRSMZ"	"H200050"	"CO1_homogenate_2019_SE"	"sample"	"Sweden"	TRUE	TRUE	"samples_metadata_malaise_SE_2019.tsv"	"FH001"	"D10"	"3000491445"	"D10"	"batch16"	"P27361"	NA	"sequencing successful"	"PRJEB61109"	"ERS16368018"	"ERX12279824"	"ERR12907451"
"P27361_1623"	"FH001_H200051"	"SKHKTZ"	"H200051"	"CO1_homogenate_2019_SE"	"sample"	"Sweden"	TRUE	TRUE	"samples_metadata_malaise_SE_2019.tsv"	"FH001"	"D11"	"3000491445"	"D11"	"batch16"	"P27361"	NA	"sequencing successful"	"PRJEB61109"	"ERS16368011"	"ERX12279825"	"ERR12907452"
"P27361_1624"	"FH001_H200052"	"STX9GA"	"H200052"	"CO1_homogenate_2019_SE"	"sample"	"Sweden"	TRUE	TRUE	"samples_metadata_malaise_SE_2019.tsv"	"FH001"	"D12"	"3000491445"	"D12"	"batch16"	"P27361"	NA	"sequencing successful"	"PRJEB61109"	"ERS16368003"	"ERX12279826"	"ERR12907453"
"P27361_1625"	"FH001_H200053"	"SHQXWN"	"H200053"	"CO1_homogenate_2019_SE"	"sample"	"Sweden"	TRUE	TRUE	"samples_metadata_malaise_SE_2019.tsv"	"FH001"	"E1"	"3000491445"	"E1"	"batch16"	"P27361"	NA	"sequencing successful"	"PRJEB61109"	"ERS16367957"	"ERX12279827"	"ERR12907454"
"P27361_1626"	"FH001_H200054"	"SLIJM2"	"H200054"	"CO1_homogenate_2019_SE"	"sample"	"Sweden"	TRUE	TRUE	"samples_metadata_malaise_SE_2019.tsv"	"FH001"	"E2"	"3000491445"	"E2"	"batch16"	"P27361"	NA	"sequencing successful"	"PRJEB61109"	"ERS16367996"	"ERX12279828"	"ERR12907455"
"P27361_1627"	"FH001_H200055"	"SZQSVF"	"H200055"	"CO1_homogenate_2019_SE"	"sample"	"Sweden"	TRUE	TRUE	"samples_metadata_malaise_SE_2019.tsv"	"FH001"	"E3"	"3000491445"	"E3"	"batch16"	"P27361"	NA	"sequencing successful"	"PRJEB61109"	"ERS16367799"	"ERX12279829"	"ERR12907456"
"P27361_1628"	"FH001_H200056"	"SBEKL2"	"H200056"	"CO1_homogenate_2019_SE"	"sample"	"Sweden"	TRUE	TRUE	"samples_metadata_malaise_SE_2019.tsv"	"FH001"	"E4"	"3000491445"	"E4"	"batch16"	"P27361"	NA	"sequencing successful"	"PRJEB61109"	"ERS16367850"	"ERX12279830"	"ERR12907457"
"P27361_1629"	"FH001_H200057"	"SFCFHL"	"H200057"	"CO1_homogenate_2019_SE"	"sample"	"Sweden"	TRUE	TRUE	"samples_metadata_malaise_SE_2019.tsv"	"FH001"	"E5"	"3000491445"	"E5"	"batch16"	"P27361"	NA	"sequencing successful"	"PRJEB61109"	"ERS16367830"	"ERX12279831"	"ERR12907458"
"P27361_1630"	"FH001_H200058"	"SJ2E6U"	"H200058"	"CO1_homogenate_2019_SE"	"sample"	"Sweden"	TRUE	TRUE	"samples_metadata_malaise_SE_2019.tsv"	"FH001"	"E6"	"3000491445"	"E6"	"batch16"	"P27361"	NA	"sequencing successful"	"PRJEB61109"	"ERS16367768"	"ERX12279832"	"ERR12907459"
"P27361_1631"	"FH001_H200059"	"SX6INN"	"H200059"	"CO1_homogenate_2019_SE"	"sample"	"Sweden"	TRUE	TRUE	"samples_metadata_malaise_SE_2019.tsv"	"FH001"	"E7"	"3000491445"	"E7"	"batch16"	"P27361"	NA	"sequencing successful"	"PRJEB61109"	"ERS16367952"	"ERX12279833"	"ERR12907460"
"P27361_1632"	"FH001_H200060"	"SXWKDF"	"H200060"	"CO1_homogenate_2019_SE"	"sample"	"Sweden"	TRUE	TRUE	"samples_metadata_malaise_SE_2019.tsv"	"FH001"	"E8"	"3000491445"	"E8"	"batch16"	"P27361"	NA	"sequencing successful"	"PRJEB61109"	"ERS16367841"	"ERX12279834"	"ERR12907461"
"P27361_1633"	"FH001_H200061"	"SB8JV9"	"H200061"	"CO1_homogenate_2019_SE"	"sample"	"Sweden"	TRUE	TRUE	"samples_metadata_malaise_SE_2019.tsv"	"FH001"	"E9"	"3000491445"	"E9"	"batch16"	"P27361"	NA	"sequencing successful"	"PRJEB61109"	"ERS16367959"	"ERX12279835"	"ERR12907462"
"P27361_1634"	"FH001_H200062"	"SLBS4M"	"H200062"	"CO1_homogenate_2019_SE"	"sample"	"Sweden"	TRUE	TRUE	"samples_metadata_malaise_SE_2019.tsv"	"FH001"	"E10"	"3000491445"	"E10"	"batch16"	"P27361"	NA	"sequencing successful"	"PRJEB61109"	"ERS16367765"	"ERX12279836"	"ERR12907463"
"P27361_1635"	"FH001_H200063"	"SWEBLM"	"H200063"	"CO1_homogenate_2019_SE"	"sample"	"Sweden"	TRUE	TRUE	"samples_metadata_malaise_SE_2019.tsv"	"FH001"	"E11"	"3000491445"	"E11"	"batch16"	"P27361"	NA	"sequencing successful"	"PRJEB61109"	"ERS16367774"	"ERX12279837"	"ERR12907464"
"P27361_1636"	"FH001_H200064"	"SHJE1Z"	"H200064"	"CO1_homogenate_2019_SE"	"sample"	"Sweden"	TRUE	TRUE	"samples_metadata_malaise_SE_2019.tsv"	"FH001"	"E12"	"3000491445"	"E12"	"batch16"	"P27361"	NA	"sequencing successful"	"PRJEB61109"	"ERS16367975"	"ERX12279838"	"ERR12907465"
"P27361_1637"	"FH001_H200065"	"SNFITE"	"H200065"	"CO1_homogenate_2019_SE"	"sample"	"Sweden"	TRUE	TRUE	"samples_metadata_malaise_SE_2019.tsv"	"FH001"	"F1"	"3000491445"	"F1"	"batch16"	"P27361"	NA	"sequencing successful"	"PRJEB61109"	"ERS16367804"	"ERX12279839"	"ERR12907466"
"P27361_1638"	"FH001_H200066"	"SBVJ3W"	"H200066"	"CO1_homogenate_2019_SE"	"sample"	"Sweden"	TRUE	TRUE	"samples_metadata_malaise_SE_2019.tsv"	"FH001"	"F2"	"3000491445"	"F2"	"batch16"	"P27361"	NA	"sequencing successful"	"PRJEB61109"	"ERS16367848"	"ERX12279840"	"ERR12907467"
"P27361_1639"	"FH001_H200067"	"SPJ2ZD"	"H200067"	"CO1_homogenate_2019_SE"	"sample"	"Sweden"	TRUE	TRUE	"samples_metadata_malaise_SE_2019.tsv"	"FH001"	"F3"	"3000491445"	"F3"	"batch16"	"P27361"	NA	"sequencing successful"	"PRJEB61109"	"ERS16367781"	"ERX12279841"	"ERR12907468"
"P27361_1640"	"FH001_H200068"	"SUELGS"	"H200068"	"CO1_homogenate_2019_SE"	"sample"	"Sweden"	TRUE	TRUE	"samples_metadata_malaise_SE_2019.tsv"	"FH001"	"F4"	"3000491445"	"F4"	"batch16"	"P27361"	NA	"sequencing successful"	"PRJEB61109"	"ERS16367796"	"ERX12279842"	"ERR12907469"
"P27361_1641"	"FH001_H200069"	"SYJ97P"	"H200069"	"CO1_homogenate_2019_SE"	"sample"	"Sweden"	TRUE	TRUE	"samples_metadata_malaise_SE_2019.tsv"	"FH001"	"F5"	"3000491445"	"F5"	"batch16"	"P27361"	NA	"sequencing successful"	"PRJEB61109"	"ERS16367773"	"ERX12279843"	"ERR12907470"
"P27361_1642"	"FH001_H200070"	"SL18JG"	"H200070"	"CO1_homogenate_2019_SE"	"sample"	"Sweden"	TRUE	TRUE	"samples_metadata_malaise_SE_2019.tsv"	"FH001"	"F6"	"3000491445"	"F6"	"batch16"	"P27361"	NA	"sequencing successful"	"PRJEB61109"	"ERS16367766"	"ERX12279844"	"ERR12907471"
"P27361_1643"	"FH001_H200071"	"SW8LU2"	"H200071"	"CO1_homogenate_2019_SE"	"sample"	"Sweden"	TRUE	TRUE	"samples_metadata_malaise_SE_2019.tsv"	"FH001"	"F7"	"3000491445"	"F7"	"batch16"	"P27361"	NA	"sequencing successful"	"PRJEB61109"	"ERS16367820"	"ERX12279845"	"ERR12907472"
"P27361_1644"	"FH001_H200072"	"SGPDF7"	"H200072"	"CO1_homogenate_2019_SE"	"sample"	"Sweden"	TRUE	TRUE	"samples_metadata_malaise_SE_2019.tsv"	"FH001"	"F8"	"3000491445"	"F8"	"batch16"	"P27361"	NA	"sequencing successful"	"PRJEB61109"	"ERS16367967"	"ERX12279846"	"ERR12907473"
"P27361_1645"	"FH001_H200073"	"SNXMMH"	"H200073"	"CO1_homogenate_2019_SE"	"sample"	"Sweden"	TRUE	TRUE	"samples_metadata_malaise_SE_2019.tsv"	"FH001"	"F9"	"3000491445"	"F9"	"batch16"	"P27361"	NA	"sequencing successful"	"PRJEB61109"	"ERS16368034"	"ERX12279847"	"ERR12907474"
"P27361_1646"	"FH001_H200074"	"SIBYCG"	"H200074"	"CO1_homogenate_2019_SE"	"sample"	"Sweden"	TRUE	TRUE	"samples_metadata_malaise_SE_2019.tsv"	"FH001"	"F10"	"3000491445"	"F10"	"batch16"	"P27361"	NA	"sequencing successful"	"PRJEB61109"	"ERS16367998"	"ERX12279848"	"ERR12907475"
"P27361_1647"	"FH001_H200075"	"SZ2LXP"	"H200075"	"CO1_homogenate_2019_SE"	"sample"	"Sweden"	TRUE	TRUE	"samples_metadata_malaise_SE_2019.tsv"	"FH001"	"F11"	"3000491445"	"F11"	"batch16"	"P27361"	NA	"sequencing successful"	"PRJEB61109"	"ERS16367834"	"ERX12279849"	"ERR12907476"
"P27361_1648"	"FH001_H200076"	"SWLE9M"	"H200076"	"CO1_homogenate_2019_SE"	"sample"	"Sweden"	TRUE	TRUE	"samples_metadata_malaise_SE_2019.tsv"	"FH001"	"F12"	"3000491445"	"F12"	"batch16"	"P27361"	NA	"sequencing successful"	"PRJEB61109"	"ERS16367789"	"ERX12279850"	"ERR12907477"
"P27361_1649"	"FH001_H200077"	"SKGIXS"	"H200077"	"CO1_homogenate_2019_SE"	"sample"	"Sweden"	TRUE	TRUE	"samples_metadata_malaise_SE_2019.tsv"	"FH001"	"G1"	"3000491445"	"G1"	"batch16"	"P27361"	NA	"sequencing successful"	"PRJEB61109"	"ERS16367991"	"ERX12279851"	"ERR12907478"
"P27361_1650"	"FH001_H200078"	"SBX1DM"	"H200078"	"CO1_homogenate_2019_SE"	"sample"	"Sweden"	TRUE	TRUE	"samples_metadata_malaise_SE_2019.tsv"	"FH001"	"G2"	"3000491445"	"G2"	"batch16"	"P27361"	NA	"sequencing successful"	"PRJEB61109"	"ERS16367828"	"ERX12279852"	"ERR12907479"
"P27361_1651"	"FH001_H200079"	"SZ8FDW"	"H200079"	"CO1_homogenate_2019_SE"	"sample"	"Sweden"	TRUE	TRUE	"samples_metadata_malaise_SE_2019.tsv"	"FH001"	"G3"	"3000491445"	"G3"	"batch16"	"P27361"	NA	"sequencing successful"	"PRJEB61109"	"ERS16367983"	"ERX12279853"	"ERR12907480"
"P27361_1652"	"FH001_H200080"	"SVBPYT"	"H200080"	"CO1_homogenate_2019_SE"	"sample"	"Sweden"	TRUE	TRUE	"samples_metadata_malaise_SE_2019.tsv"	"FH001"	"G4"	"3000491445"	"G4"	"batch16"	"P27361"	NA	"sequencing successful"	"PRJEB61109"	"ERS16367812"	"ERX12279854"	"ERR12907481"
"P27361_1653"	"FH001_H200081"	"SEUTFF"	"H200081"	"CO1_homogenate_2019_SE"	"sample"	"Sweden"	TRUE	TRUE	"samples_metadata_malaise_SE_2019.tsv"	"FH001"	"G5"	"3000491445"	"G5"	"batch16"	"P27361"	NA	"sequencing successful"	"PRJEB61109"	"ERS16367814"	"ERX12279855"	"ERR12907482"
"P27361_1654"	"FH001_H200082"	"SIGZUF"	"H200082"	"CO1_homogenate_2019_SE"	"sample"	"Sweden"	TRUE	TRUE	"samples_metadata_malaise_SE_2019.tsv"	"FH001"	"G6"	"3000491445"	"G6"	"batch16"	"P27361"	NA	"sequencing successful"	"PRJEB61109"	"ERS16367822"	"ERX12279856"	"ERR12907483"
"P27361_1655"	"FH001_H200083"	"SUG4AB"	"H200083"	"CO1_homogenate_2019_SE"	"sample"	"Sweden"	TRUE	TRUE	"samples_metadata_malaise_SE_2019.tsv"	"FH001"	"G7"	"3000491445"	"G7"	"batch16"	"P27361"	NA	"sequencing successful"	"PRJEB61109"	"ERS16368006"	"ERX12279857"	"ERR12907484"
"P27361_1656"	"FH001_H200084"	"S2NMHM"	"H200084"	"CO1_homogenate_2019_SE"	"sample"	"Sweden"	TRUE	TRUE	"samples_metadata_malaise_SE_2019.tsv"	"FH001"	"G8"	"3000491445"	"G8"	"batch16"	"P27361"	NA	"sequencing successful"	"PRJEB61109"	"ERS16367782"	"ERX12279858"	"ERR12907485"
"P27361_1657"	"FH001_H200085"	"SLWGZW"	"H200085"	"CO1_homogenate_2019_SE"	"sample"	"Sweden"	TRUE	TRUE	"samples_metadata_malaise_SE_2019.tsv"	"FH001"	"G9"	"3000491445"	"G9"	"batch16"	"P27361"	NA	"sequencing successful"	"PRJEB61109"	"ERS16367837"	"ERX12279859"	"ERR12907486"
"P27361_1658"	"FH001_H200086"	"SMLJXV"	"H200086"	"CO1_homogenate_2019_SE"	"sample"	"Sweden"	TRUE	TRUE	"samples_metadata_malaise_SE_2019.tsv"	"FH001"	"G10"	"3000491445"	"G10"	"batch16"	"P27361"	NA	"sequencing successful"	"PRJEB61109"	"ERS16367790"	"ERX12279860"	"ERR12907487"
"P27361_1659"	"FH001_H200087"	"S4YFYY"	"H200087"	"CO1_homogenate_2019_SE"	"sample"	"Sweden"	TRUE	TRUE	"samples_metadata_malaise_SE_2019.tsv"	"FH001"	"G11"	"3000491445"	"G11"	"batch16"	"P27361"	NA	"sequencing successful"	"PRJEB61109"	"ERS16367851"	"ERX12279861"	"ERR12907488"
"P27361_1660"	"FH001_H200088"	"SSRSKT"	"H200088"	"CO1_homogenate_2019_SE"	"sample"	"Sweden"	TRUE	TRUE	"samples_metadata_malaise_SE_2019.tsv"	"FH001"	"G12"	"3000491445"	"G12"	"batch16"	"P27361"	NA	"sequencing successful"	"PRJEB61109"	"ERS16367815"	"ERX12279862"	"ERR12907489"
"P27361_1661"	"FH001_H200089"	"SRQDPM"	"H200089"	"CO1_homogenate_2019_SE"	"sample"	"Sweden"	TRUE	TRUE	"samples_metadata_malaise_SE_2019.tsv"	"FH001"	"H1"	"3000491445"	"H1"	"batch16"	"P27361"	NA	"sequencing successful"	"PRJEB61109"	"ERS16367806"	"ERX12279863"	"ERR12907490"
"P27361_1662"	"FH001_H200090"	"SKEKNQ"	"H200090"	"CO1_homogenate_2019_SE"	"sample"	"Sweden"	TRUE	TRUE	"samples_metadata_malaise_SE_2019.tsv"	"FH001"	"H2"	"3000491445"	"H2"	"batch16"	"P27361"	NA	"sequencing successful"	"PRJEB61109"	"ERS16367783"	"ERX12279864"	"ERR12907491"
"P27361_1663"	"FH001_H200091"	"S1RTFB"	"H200091"	"CO1_homogenate_2019_SE"	"sample"	"Sweden"	TRUE	TRUE	"samples_metadata_malaise_SE_2019.tsv"	"FH001"	"H3"	"3000491445"	"H3"	"batch16"	"P27361"	NA	"sequencing successful"	"PRJEB61109"	"ERS16367823"	"ERX12279865"	"ERR12907492"
"P27361_1664"	"FH001_H200034_Blank"	NA	"H200034_Blank"	"CO1_homogenate_2019_SE"	"buffer_blank"	"Sweden"	FALSE	FALSE	NA	"FH001"	"H4"	"3000491445"	"H4"	"batch16"	"P27361"	NA	"sequencing successful"	"PRJEB61109"	"ERS16370003"	"ERX12279866"	"ERR12907493"
"P27361_1665"	"FH001_H200034_Blank_spikes"	NA	"H200034_Blank_spikes"	"CO1_homogenate_2019_SE"	"buffer_blank_art_spikes"	"Sweden"	FALSE	TRUE	NA	"FH001"	"H5"	"3000491445"	"H5"	"batch16"	"P27361"	"Blank_sample with artifcial spikes added at the time of DNA purification"	"sequencing successful"	"PRJEB61109"	"ERS16370142"	"ERX12279867"	"ERR12907494"
"P27361_1666"	"FH001_H200095_Blank"	NA	"H200095_Blank"	"CO1_homogenate_2019_SE"	"buffer_blank"	"Sweden"	FALSE	FALSE	NA	"FH001"	"H6"	"3000491445"	"H6"	"batch16"	"P27361"	NA	"sequencing successful"	"PRJEB61109"	"ERS16370002"	"ERX12279868"	"ERR12907495"
"P27361_1667"	"FH001_H200095_Blank_spikes"	NA	"H200095_Blank_spikes"	"CO1_homogenate_2019_SE"	"buffer_blank_art_spikes"	"Sweden"	FALSE	TRUE	NA	"FH001"	"H7"	"3000491445"	"H7"	"batch16"	"P27361"	"Blank_sample with artifcial spikes added at the time of DNA purification"	"sequencing successful"	"PRJEB61109"	"ERS16370141"	"ERX12279869"	"ERR12907496"
"P27361_1668"	"FH001_H200771_Pos_spikes"	NA	"H200771"	"CO1_homogenate_2019_SE"	"mock_sample"	"Sweden"	TRUE	TRUE	NA	"FH001"	"H8"	"3000491445"	"H8"	"batch16"	"P27361"	"Positive_control with artificial spikes"	"sequencing successful"	"PRJEB61109"	"ERS16370220"	"ERX12279870"	"ERR12907497"
"P27361_1669"	"FH001_Neg_purification"	NA	"FH001_Neg_purification"	"CO1_homogenate_2019_SE"	"extraction_neg"	"Sweden"	FALSE	FALSE	NA	"FH001"	NA	"3000491445"	NA	"batch16"	"P27361"	NA	"sequencing successful"	"PRJEB61109"	"ERS16370161"	"ERX12279871"	"ERR12907498"
"P27361_1670"	"FH001_Pos_purification_spikes"	NA	"FH001_Pos_purification_spikes"	"CO1_homogenate_2019_SE"	"positive_control"	"Sweden"	FALSE	TRUE	NA	"FH001"	NA	"3000491445"	NA	"batch16"	"P27361"	NA	"sequencing successful"	"PRJEB61109"	"ERS16370341"	"ERX12279872"	"ERR12907499"
"P27361_1671"	"FH001_Neg_PCR"	NA	"FH001_Neg_PCR"	"CO1_homogenate_2019_SE"	"pcr_neg"	"Sweden"	FALSE	FALSE	NA	"FH001"	NA	NA	NA	"batch16"	"P27361"	NA	"sequencing successful"	"PRJEB61109"	"ERS16370231"	"ERX12279873"	"ERR12907500"
"P28409_1001"	"FH006_H200448"	"SLGFSV"	"H200448"	"CO1_homogenate_2019_SE"	"sample"	"Sweden"	TRUE	TRUE	"samples_metadata_malaise_SE_2019.tsv"	"FH006"	"A1"	"3000491438"	"A1"	"batch17"	"P28409"	NA	"sequencing successful"	"PRJEB61109"	"ERS16368311"	"ERX12279874"	"ERR12907501"
"P28409_1002"	"FH006_H200460"	"SESXUN"	"H200460"	"CO1_homogenate_2019_SE"	"sample"	"Sweden"	TRUE	TRUE	"samples_metadata_malaise_SE_2019.tsv"	"FH006"	"B1"	"3000491438"	"B1"	"batch17"	"P28409"	NA	"sequencing successful"	"PRJEB61109"	"ERS16368335"	"ERX12279875"	"ERR12907502"
"P28409_1003"	"FH006_H200472"	"SR6UED"	"H200472"	"CO1_homogenate_2019_SE"	"sample"	"Sweden"	TRUE	TRUE	"samples_metadata_malaise_SE_2019.tsv"	"FH006"	"C1"	"3000491438"	"C1"	"batch17"	"P28409"	NA	"sequencing successful"	"PRJEB61109"	"ERS16368279"	"ERX12279876"	"ERR12907503"
"P28409_1004"	"FH006_H200485"	"SMURTU"	"H200485"	"CO1_homogenate_2019_SE"	"sample"	"Sweden"	TRUE	TRUE	"samples_metadata_malaise_SE_2019.tsv"	"FH006"	"D1"	"3000491438"	"D1"	"batch17"	"P28409"	NA	"sequencing successful"	"PRJEB61109"	"ERS16368298"	"ERX12279877"	"ERR12907504"
"P28409_1005"	"FH006_H200497"	"SGRHSF"	"H200497"	"CO1_homogenate_2019_SE"	"sample"	"Sweden"	TRUE	TRUE	"samples_metadata_malaise_SE_2019.tsv"	"FH006"	"E1"	"3000491438"	"E1"	"batch17"	"P28409"	NA	"sequencing successful"	"PRJEB61109"	"ERS16367954"	"ERX12279878"	"ERR12907505"
"P28409_1006"	"FH006_H200509"	"SCZZDN"	"H200509"	"CO1_homogenate_2019_SE"	"sample"	"Sweden"	TRUE	TRUE	"samples_metadata_malaise_SE_2019.tsv"	"FH006"	"F1"	"3000491438"	"F1"	"batch17"	"P28409"	NA	"sequencing successful"	"PRJEB61109"	"ERS16368343"	"ERX12279879"	"ERR12907506"
"P28409_1007"	"FH006_H200521"	"STXQFV"	"H200521"	"CO1_homogenate_2019_SE"	"sample"	"Sweden"	TRUE	TRUE	"samples_metadata_malaise_SE_2019.tsv"	"FH006"	"G1"	"3000491438"	"G1"	"batch17"	"P28409"	NA	"sequencing successful"	"PRJEB61109"	"ERS16368295"	"ERX12279880"	"ERR12907507"
"P28409_1008"	"FH006_H200534"	"SHDPIX"	"H200534"	"CO1_homogenate_2019_SE"	"sample"	"Sweden"	TRUE	TRUE	"samples_metadata_malaise_SE_2019.tsv"	"FH006"	"H1"	"3000491438"	"H1"	"batch17"	"P28409"	NA	"sequencing successful"	"PRJEB61109"	"ERS16368375"	"ERX12279881"	"ERR12907508"
"P28409_1009"	"FH006_H200449"	"SNQZIY"	"H200449"	"CO1_homogenate_2019_SE"	"sample"	"Sweden"	TRUE	TRUE	"samples_metadata_malaise_SE_2019.tsv"	"FH006"	"A2"	"3000491438"	"A2"	"batch17"	"P28409"	NA	"sequencing successful"	"PRJEB61109"	"ERS16368312"	"ERX12279882"	"ERR12907509"
"P28409_1010"	"FH006_H200461"	"S7SPYH"	"H200461"	"CO1_homogenate_2019_SE"	"sample"	"Sweden"	TRUE	TRUE	"samples_metadata_malaise_SE_2019.tsv"	"FH006"	"B2"	"3000491438"	"B2"	"batch17"	"P28409"	NA	"sequencing successful"	"PRJEB61109"	"ERS16368382"	"ERX12279883"	"ERR12907510"
"P28409_1011"	"FH006_H200473"	"SPX6HC"	"H200473"	"CO1_homogenate_2019_SE"	"sample"	"Sweden"	TRUE	TRUE	"samples_metadata_malaise_SE_2019.tsv"	"FH006"	"C2"	"3000491438"	"C2"	"batch17"	"P28409"	NA	"sequencing successful"	"PRJEB61109"	"ERS16368276"	"ERX12279884"	"ERR12907511"
"P28409_1012"	"FH006_H200486"	"SB8JUA"	"H200486"	"CO1_homogenate_2019_SE"	"sample"	"Sweden"	TRUE	TRUE	"samples_metadata_malaise_SE_2019.tsv"	"FH006"	"D2"	"3000491438"	"D2"	"batch17"	"P28409"	NA	"sequencing successful"	"PRJEB61109"	"ERS16368284"	"ERX12279885"	"ERR12907512"
"P28409_1013"	"FH006_H200498"	"SCECHR"	"H200498"	"CO1_homogenate_2019_SE"	"sample"	"Sweden"	TRUE	TRUE	"samples_metadata_malaise_SE_2019.tsv"	"FH006"	"E2"	"3000491438"	"E2"	"batch17"	"P28409"	NA	"sequencing successful"	"PRJEB61109"	"ERS16367984"	"ERX12279886"	"ERR12907513"
"P28409_1014"	"FH006_H200510"	"S7IWKG"	"H200510"	"CO1_homogenate_2019_SE"	"sample"	"Sweden"	TRUE	TRUE	"samples_metadata_malaise_SE_2019.tsv"	"FH006"	"F2"	"3000491438"	"F2"	"batch17"	"P28409"	NA	"sequencing successful"	"PRJEB61109"	"ERS16368337"	"ERX12279887"	"ERR12907514"
"P28409_1015"	"FH006_H200522"	"SBXUUW"	"H200522"	"CO1_homogenate_2019_SE"	"sample"	"Sweden"	TRUE	TRUE	"samples_metadata_malaise_SE_2019.tsv"	"FH006"	"G2"	"3000491438"	"G2"	"batch17"	"P28409"	NA	"sequencing successful"	"PRJEB61109"	"ERS16367992"	"ERX12279888"	"ERR12907515"
"P28409_1016"	"FH006_H200535"	"SB8ZXH"	"H200535"	"CO1_homogenate_2019_SE"	"sample"	"Sweden"	TRUE	TRUE	"samples_metadata_malaise_SE_2019.tsv"	"FH006"	"H2"	"3000491438"	"H2"	"batch17"	"P28409"	NA	"sequencing successful"	"PRJEB61109"	"ERS16368274"	"ERX12279889"	"ERR12907516"
"P28409_1017"	"FH006_H200450"	"SZ4ECM"	"H200450"	"CO1_homogenate_2019_SE"	"sample"	"Sweden"	TRUE	TRUE	"samples_metadata_malaise_SE_2019.tsv"	"FH006"	"A3"	"3000491438"	"A3"	"batch17"	"P28409"	NA	"sequencing successful"	"PRJEB61109"	"ERS16368368"	"ERX12279890"	"ERR12907517"
"P28409_1018"	"FH006_H200462"	"SEUEKU"	"H200462"	"CO1_homogenate_2019_SE"	"sample"	"Sweden"	TRUE	TRUE	"samples_metadata_malaise_SE_2019.tsv"	"FH006"	"B3"	"3000491438"	"B3"	"batch17"	"P28409"	NA	"sequencing successful"	"PRJEB61109"	"ERS16368367"	"ERX12279891"	"ERR12907518"
"P28409_1019"	"FH006_H200474"	"SMYS9G"	"H200474"	"CO1_homogenate_2019_SE"	"sample"	"Sweden"	TRUE	TRUE	"samples_metadata_malaise_SE_2019.tsv"	"FH006"	"C3"	"3000491438"	"C3"	"batch17"	"P28409"	NA	"sequencing successful"	"PRJEB61109"	"ERS16367893"	"ERX12279892"	"ERR12907519"
"P28409_1020"	"FH006_H200487"	"SSBTEW"	"H200487"	"CO1_homogenate_2019_SE"	"sample"	"Sweden"	TRUE	TRUE	"samples_metadata_malaise_SE_2019.tsv"	"FH006"	"D3"	"3000491438"	"D3"	"batch17"	"P28409"	NA	"sequencing successful"	"PRJEB61109"	"ERS16367909"	"ERX12279893"	"ERR12907520"
