sampleID_NGI	sampleID_HISTORICAL	sampleID_FIELD	sampleID_LAB	dataset	lab_sample_type	country	biological_spikes	artificial_spikes	sample_metadata_file	lysate_rack_ID	lysate_well_ID	dna_plate_ID	dna_plate_well_ID	sequencing_batch	sequencing_batch_NGI	notes_lab	sequencing_status	study_accession_ENA	sample_accession_ENA	experiment_accession_ENA	run_accession_ENA
P28410_1147	FH004_H200301	SZJWD3	H200301	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH004	C7	3000491442	C7	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16366745	ERX12280399	ERR12908026
P28410_1050	FH002_H200111	SZK6CP	H200111	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH002	B7	3000491443	B7	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16367839	ERX12280303	ERR12907930
P28410_1027	FH002_H200120	SZL3P8	H200120	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH002	C4	3000491443	C4	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16367854	ERX12280280	ERR12907907
P28410_1108	FH004_H200308	SZNYJX	H200308	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH004	D2	3000491442	D2	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16366826	ERX12280360	ERR12907987
P28410_1441	FH005_H200416	SZTS8V	H200416	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH005	E9	3000491437	E9	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16367899	ERX12280687	ERR12908314
P28410_1292	FH003_H200268	SZUDQT	H200268	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH003	H2	3000491456	H2	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16369270	ERX12280539	ERR12908166
P28410_1306	FH003_H200246	SZVHK9	H200246	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH003	F4	3000491456	F4	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16366469	ERX12280553	ERR12908180
P28410_1063	FH002_H200173	SZWJKL	H200173	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH002	G8	3000491443	G8	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16368061	ERX12280316	ERR12907943
P28410_1169	FH004_H200280	SZWMX8	H200280	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH004	A10	3000491442	A10	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16369344	ERX12280421	ERR12908048
P27361_1668	FH001_H200771_Pos_spikes	NA	H200771	16S_homogenate_2019_SE	mock_sample_art_spikes	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH001	H8	3000491445	H8	batch16	P27361	NA	sequencing successfull	PRJEB61109	ERS16370220	ERX12279870	ERR12907497
P28409_1256	FH007_H200616_Pos_spikes	NA	H200616	16S_homogenate_2019_SE	mock_sample_art_spikes	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH007	H8	3000491439	H8	batch17	P28409	NA	sequencing successfull	PRJEB61109	ERS16370221	ERX12280127	ERR12907754
P28409_1160	FH008_H200669_Pos_spikes	NA	H200669	16S_homogenate_2019_SE	mock_sample_art_spikes	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH008	H8	3000491440	H8	batch17	P28409	NA	sequencing successfull	PRJEB61109	ERS16370222	ERX12280032	ERR12907659
P28409_1064	FH006_H200689_Pos_spikes	NA	H200689	16S_homogenate_2019_SE	mock_sample_art_spikes	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH006	H8	3000491438	H8	batch17	P28409	NA	sequencing successfull	PRJEB61109	ERS16370223	ERX12279937	ERR12907564
P28409_1352	FH009_H200803_Pos_spikes	NA	H200803	16S_homogenate_2019_SE	mock_sample_art_spikes	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH009	H8	3000491441	H8	batch17	P28409	NA	sequencing successfull	PRJEB61109	ERS16370224	ERX12280222	ERR12907849
P28410_1160	FH004_H200575_Pos_spikes	NA	H200575	16S_homogenate_2019_SE	mock_sample_art_spikes	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH004	H8	3000491442	H8	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16370225	ERX12280412	ERR12908039
P28410_1436	FH005_H200636_Pos_spikes	NA	H200636	16S_homogenate_2019_SE	mock_sample_art_spikes	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH005	H8	3000491437	H8	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16370226	ERX12280682	ERR12908309
P28410_1340	FH003_H200722_Pos_spikes	NA	H200722	16S_homogenate_2019_SE	mock_sample_art_spikes	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH003	H8	3000491456	H8	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16370227	ERX12280587	ERR12908214
P28410_1064	FH002_H200749_Pos_spikes	NA	H200749	16S_homogenate_2019_SE	mock_sample_art_spikes	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH002	H8	3000491443	H8	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16370228	ERX12280317	ERR12907944
P27361_1671	FH001_Neg_PCR	NA	FH001_Neg_PCR	16S_homogenate_2019_SE	pcr_neg	Sweden	FALSE	FALSE	NA	FH001	NA	NA	NA	batch16	P27361	NA	sequencing successfull	PRJEB61109	ERS16370231	ERX12279873	ERR12907500
P28409_1088	FH006_Neg_PCR	NA	FH006_Neg_PCR	16S_homogenate_2019_SE	pcr_neg	Sweden	FALSE	FALSE	NA	FH006	NA	NA	NA	batch17	P28409	NA	sequencing successfull	PRJEB61109	ERS16370232	ERX12279961	ERR12907588
P28409_1280	FH007_Neg_PCR	NA	FH007_Neg_PCR	16S_homogenate_2019_SE	pcr_neg	Sweden	FALSE	FALSE	NA	FH007	NA	NA	NA	batch17	P28409	NA	sequencing successfull	PRJEB61109	ERS16370233	ERX12280151	ERR12907778
P28409_1184	FH008_Neg_PCR	NA	FH008_Neg_PCR	16S_homogenate_2019_SE	pcr_neg	Sweden	FALSE	FALSE	NA	FH008	NA	NA	NA	batch17	P28409	NA	sequencing successfull	PRJEB61109	ERS16370234	ERX12280056	ERR12907683
P28409_1376	FH009_Neg_PCR	NA	FH009_Neg_PCR	16S_homogenate_2019_SE	pcr_neg	Sweden	FALSE	FALSE	NA	FH009	NA	NA	NA	batch17	P28409	NA	sequencing successfull	PRJEB61109	ERS16370235	ERX12280246	ERR12907873
P28410_1088	FH002_Neg_PCR	NA	FH002_Neg_PCR	16S_homogenate_2019_SE	pcr_neg	Sweden	FALSE	FALSE	NA	FH002	NA	NA	NA	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16370236	ERX12280341	ERR12907968
P28410_1364	FH003_Neg_PCR	NA	FH003_Neg_PCR	16S_homogenate_2019_SE	pcr_neg	Sweden	FALSE	FALSE	NA	FH003	NA	NA	NA	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16370237	ERX12280611	ERR12908238
P28410_1184	FH004_Neg_PCR	NA	FH004_Neg_PCR	16S_homogenate_2019_SE	pcr_neg	Sweden	FALSE	FALSE	NA	FH004	NA	NA	NA	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16370238	ERX12280436	ERR12908063
P28410_1460	FH005_Neg_PCR	NA	FH005_Neg_PCR	16S_homogenate_2019_SE	pcr_neg	Sweden	FALSE	FALSE	NA	FH005	NA	NA	NA	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16370239	ERX12280706	ERR12908333
P27361_1670	FH001_Pos_purification_spikes	NA	FH001_Pos_purification_spikes	16S_homogenate_2019_SE	positive_control	Sweden	FALSE	TRUE	NA	FH001	NA	3000491445	NA	batch16	P27361	NA	sequencing successfull	PRJEB61109	ERS16370341	ERX12279872	ERR12907499
P28409_1080	FH006_Pos_purification_spikes	NA	FH006_Pos_purification_spikes	16S_homogenate_2019_SE	positive_control	Sweden	FALSE	TRUE	NA	FH006	NA	3000491438	NA	batch17	P28409	NA	sequencing successfull	PRJEB61109	ERS16370342	ERX12279953	ERR12907580
P28409_1272	FH007_Pos_purification_spikes	NA	FH007_Pos_purification_spikes	16S_homogenate_2019_SE	positive_control	Sweden	FALSE	TRUE	NA	FH007	NA	3000491439	NA	batch17	P28409	NA	sequencing successfull	PRJEB61109	ERS16370343	ERX12280143	ERR12907770
P28409_1176	FH008_Pos_purification_spikes	NA	FH008_Pos_purification_spikes	16S_homogenate_2019_SE	positive_control	Sweden	FALSE	TRUE	NA	FH008	NA	3000491440	NA	batch17	P28409	NA	sequencing successfull	PRJEB61109	ERS16370344	ERX12280048	ERR12907675
P28409_1368	FH009_Pos_purification_spikes	NA	FH009_Pos_purification_spikes	16S_homogenate_2019_SE	positive_control	Sweden	FALSE	TRUE	NA	FH009	NA	3000491441	NA	batch17	P28409	NA	sequencing successfull	PRJEB61109	ERS16370345	ERX12280238	ERR12907865
P28410_1080	FH002_Pos_purification_spikes	NA	Pos_purification_spikes	16S_homogenate_2019_SE	positive_control	Sweden	FALSE	TRUE	NA	FH002	NA	3000491443	NA	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16370346	ERX12280333	ERR12907960
P28410_1356	FH003_Pos_purification_spikes	NA	Pos_purification_spikes	16S_homogenate_2019_SE	positive_control	Sweden	FALSE	TRUE	NA	FH003	NA	3000491456	NA	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16370347	ERX12280603	ERR12908230
P28410_1176	FH004_Pos_purification_spikes	NA	Pos_purification_spikes	16S_homogenate_2019_SE	positive_control	Sweden	FALSE	TRUE	NA	FH004	NA	3000491442	NA	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16370348	ERX12280428	ERR12908055
P28410_1452	FH005_Pos_purification_spikes	NA	Pos_purification_spikes	16S_homogenate_2019_SE	positive_control	Sweden	FALSE	TRUE	NA	FH005	NA	3000491437	NA	batch18	P28410	NA	sequencing successfull	PRJEB61109	ERS16370349	ERX12280698	ERR12908325
P28410_1475	FH0010_H200804_Blank	NA	H200804_Blank	16S_homogenate_2019_SE	buffer_blank	Sweden	FALSE	FALSE	samples_metadata_malaise_SE.tsv	FH010	G1	3000491447	G1	batch18	P28410	NA	NA	NA	NA	NA	NA
P28410_1489	FH0010_H200846_Blank	NA	H200846_Blank	16S_homogenate_2019_SE	buffer_blank	Sweden	FALSE	FALSE	samples_metadata_malaise_SE.tsv	FH010	G3	3000491447	G3	batch18	P28410	NA	NA	NA	NA	NA	NA
P28410_1482	FH0010_H200804_Blank_spikes	NA	H200804_Blank_spikes	16S_homogenate_2019_SE	buffer_blank_art_spikes	Sweden	FALSE	TRUE	samples_metadata_malaise_SE.tsv	FH010	G2	3000491447	G2	batch18	P28410	NA	NA	NA	NA	NA	NA
P28410_1496	FH0010_H200846_Blank_spikes	NA	H200846_Blank_spikes	16S_homogenate_2019_SE	buffer_blank_art_spikes	Sweden	FALSE	TRUE	samples_metadata_malaise_SE.tsv	FH010	G4	3000491447	G4	batch18	P28410	NA	NA	NA	NA	NA	NA
P28410_1510	FH0010_Neg_purification	NA	FH0010_Neg_purification	16S_homogenate_2019_SE	extraction_neg	Sweden	FALSE	FALSE	NA	FH010	NA	3000491447	NA	batch18	P28410	NA	NA	NA	NA	NA	NA
P28410_1484	FH0010_H200829	S1F69A	H200829	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH010	B3	3000491447	B3	batch18	P28410	NA	NA	NA	NA	NA	NA
P28410_1536	FH0010_H200875	S2EXPW	H200875	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH010	E10	3000491447	E10	batch18	P28410	NA	NA	NA	NA	NA	NA
P28410_1491	FH0010_H200830	S3PKFM	H200830	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH010	B4	3000491447	B4	batch18	P28410	NA	NA	NA	NA	NA	NA
P28410_1500	FH0010_H200857	S4NJHM	H200857	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH010	D5	3000491447	D5	batch18	P28410	NA	NA	NA	NA	NA	NA
P28410_1534	FH0010_H200850	S52XRB	H200850	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH010	C10	3000491447	C10	batch18	P28410	NA	NA	NA	NA	NA	NA
P28410_1543	FH0010_H200876	S5FZ1E	H200876	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH010	E11	3000491447	E11	batch18	P28410	NA	NA	NA	NA	NA	NA
P28410_1492	FH0010_H200843	S7HJD5	H200843	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH010	C4	3000491447	C4	batch18	P28410	NA	NA	NA	NA	NA	NA
P28410_1548	FH0010_H200852	S7ZJ7Q	H200852	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH010	C12	3000491447	C12	batch18	P28410	NA	NA	NA	NA	NA	NA
P28410_1535	FH0010_H200862	S8IIUF	H200862	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH010	D10	3000491447	D10	batch18	P28410	NA	NA	NA	NA	NA	NA
P28410_1485	FH0010_H200842	SB3JQC	H200842	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH010	C3	3000491447	C3	batch18	P28410	NA	NA	NA	NA	NA	NA
P28410_1549	FH0010_H200864	SBMNRA	H200864	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH010	D12	3000491447	D12	batch18	P28410	NA	NA	NA	NA	NA	NA
P28410_1518	FH0010_H200822	SBWQGX	H200822	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH010	A8	3000491447	A8	batch18	P28410	NA	NA	NA	NA	NA	NA
P28410_1550	FH0010_H200877	SC6RXK	H200877	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH010	E12	3000491447	E12	batch18	P28410	NA	NA	NA	NA	NA	NA
P28410_1544	FH0010_H200888	SCGDQM	H200888	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH010	F11	3000491447	F11	batch18	P28410	NA	NA	NA	NA	NA	NA
P28410_1507	FH0010_H200858	SCHZQS	H200858	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH010	D6	3000491447	D6	batch18	P28410	NA	NA	NA	NA	NA	NA
P28410_1478	FH0010_H200841	SCKJTC	H200841	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH010	C2	3000491447	C2	batch18	P28410	NA	NA	NA	NA	NA	NA
P28410_1498	FH0010_H200831	SD2BC1	H200831	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH010	B5	3000491447	B5	batch18	P28410	NA	NA	NA	NA	NA	NA
P28410_1515	FH0010_H200871	SDC2WG	H200871	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH010	E7	3000491447	E7	batch18	P28410	NA	NA	NA	NA	NA	NA
P28410_1506	FH0010_H200845	SDP65Z	H200845	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH010	C6	3000491447	C6	batch18	P28410	NA	NA	NA	NA	NA	NA
P28410_1513	FH0010_H200847	SDYFR3	H200847	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH010	C7	3000491447	C7	batch18	P28410	NA	NA	NA	NA	NA	NA
P28410_1488	FH0010_H200880	SE5DJQ	H200880	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH010	F3	3000491447	F3	batch18	P28410	NA	NA	NA	NA	NA	NA
P28410_1537	FH0010_H200887	SE7D5F	H200887	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH010	F10	3000491447	F10	batch18	P28410	NA	NA	NA	NA	NA	NA
P28410_1527	FH0010_H200849	SEF8K3	H200849	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH010	C9	3000491447	C9	batch18	P28410	NA	NA	NA	NA	NA	NA
P28410_1522	FH0010_H200873	SELDQS	H200873	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH010	E8	3000491447	E8	batch18	P28410	NA	NA	NA	NA	NA	NA
P28410_1540	FH0010_H200838	SFIGDF	H200838	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH010	B11	3000491447	B11	batch18	P28410	NA	NA	NA	NA	NA	NA
P28410_1483	FH0010_H200817	SFKMCD	H200817	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH010	A3	3000491447	A3	batch18	P28410	NA	NA	NA	NA	NA	NA
P28410_1505	FH0010_H200832	SGPH6T	H200832	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH010	B6	3000491447	B6	batch18	P28410	NA	NA	NA	NA	NA	NA
P28410_1487	FH0010_H200867	SGRPLW	H200867	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH010	E3	3000491447	E3	batch18	P28410	NA	NA	NA	NA	NA	NA
P28410_1532	FH0010_H200824	SGT4PR	H200824	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH010	A10	3000491447	A10	batch18	P28410	NA	NA	NA	NA	NA	NA
P28410_1530	FH0010_H200886	SGYBCC	H200886	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH010	F9	3000491447	F9	batch18	P28410	NA	NA	NA	NA	NA	NA
P28410_1551	FH0010_H200889	SGZMIM	H200889	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH010	F12	3000491447	F12	batch18	P28410	NA	NA	NA	NA	NA	NA
P28410_1529	FH0010_H200874	SHKXNC	H200874	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH010	E9	3000491447	E9	batch18	P28410	NA	NA	NA	NA	NA	NA
P28410_1471	FH0010_H200840	SHLY4A	H200840	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH010	C1	3000491447	C1	batch18	P28410	NA	NA	NA	NA	NA	NA
P28410_1519	FH0010_H200834	SHUWLJ	H200834	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH010	B8	3000491447	B8	batch18	P28410	NA	NA	NA	NA	NA	NA
P28410_1547	FH0010_H200839	SIHBFY	H200839	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH010	B12	3000491447	B12	batch18	P28410	NA	NA	NA	NA	NA	NA
P28410_1495	FH0010_H200881	SIKCYJ	H200881	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH010	F4	3000491447	F4	batch18	P28410	NA	NA	NA	NA	NA	NA
P28410_1539	FH0010_H200825	SIRPLV	H200825	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH010	A11	3000491447	A11	batch18	P28410	NA	NA	NA	NA	NA	NA
P28410_1533	FH0010_H200837	SIXPEU	H200837	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH010	B10	3000491447	B10	batch18	P28410	NA	NA	NA	NA	NA	NA
P28410_1521	FH0010_H200860	SK7LJD	H200860	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH010	D8	3000491447	D8	batch18	P28410	NA	NA	NA	NA	NA	NA
P28410_1516	FH0010_H200884	SKA8NJ	H200884	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH010	F7	3000491447	F7	batch18	P28410	NA	NA	NA	NA	NA	NA
P28410_1490	FH0010_H200818	SLHHQ6	H200818	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH010	A4	3000491447	A4	batch18	P28410	NA	NA	NA	NA	NA	NA
P28410_1486	FH0010_H200855	SMPFTN	H200855	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH010	D3	3000491447	D3	batch18	P28410	NA	NA	NA	NA	NA	NA
P28410_1511	FH0010_H200821	SN9ANR	H200821	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH010	A7	3000491447	A7	batch18	P28410	NA	NA	NA	NA	NA	NA
P28410_1474	FH0010_H200878	SNLJSR	H200878	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH010	F1	3000491447	F1	batch18	P28410	NA	NA	NA	NA	NA	NA
P28410_1512	FH0010_H200833	SNUWAM	H200833	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH010	B7	3000491447	B7	batch18	P28410	NA	NA	NA	NA	NA	NA
P28410_1509	FH0010_H200883	SNWXWR	H200883	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH010	F6	3000491447	F6	batch18	P28410	NA	NA	NA	NA	NA	NA
P28410_1480	FH0010_H200866	SNXZBK	H200866	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH010	E2	3000491447	E2	batch18	P28410	NA	NA	NA	NA	NA	NA
P28410_1504	FH0010_H200820	SPVPXM	H200820	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH010	A6	3000491447	A6	batch18	P28410	NA	NA	NA	NA	NA	NA
P28410_1541	FH0010_H200851	SQSQGH	H200851	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH010	C11	3000491447	C11	batch18	P28410	NA	NA	NA	NA	NA	NA
P28410_1470	FH0010_H200827	SQYDDG	H200827	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH010	B1	3000491447	B1	batch18	P28410	NA	NA	NA	NA	NA	NA
P28410_1546	FH0010_H200826	SRE9EF	H200826	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH010	A12	3000491447	A12	batch18	P28410	NA	NA	NA	NA	NA	NA
P28410_1502	FH0010_H200882	SRJY2A	H200882	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH010	F5	3000491447	F5	batch18	P28410	NA	NA	NA	NA	NA	NA
P28410_1477	FH0010_H200828	SRPQWH	H200828	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH010	B2	3000491447	B2	batch18	P28410	NA	NA	NA	NA	NA	NA
P28410_1514	FH0010_H200859	SS3XKU	H200859	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH010	D7	3000491447	D7	batch18	P28410	NA	NA	NA	NA	NA	NA
P28410_1526	FH0010_H200836	SSJSP9	H200836	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH010	B9	3000491447	B9	batch18	P28410	NA	NA	NA	NA	NA	NA
P28410_1479	FH0010_H200854	SSJTCQ	H200854	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH010	D2	3000491447	D2	batch18	P28410	NA	NA	NA	NA	NA	NA
P28410_1494	FH0010_H200868	ST3BZS	H200868	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH010	E4	3000491447	E4	batch18	P28410	NA	NA	NA	NA	NA	NA
P28410_1497	FH0010_H200819	ST97FX	H200819	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH010	A5	3000491447	A5	batch18	P28410	NA	NA	NA	NA	NA	NA
P28410_1481	FH0010_H200879	STAI8E	H200879	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH010	F2	3000491447	F2	batch18	P28410	NA	NA	NA	NA	NA	NA
P28410_1525	FH0010_H200823	STIJGM	H200823	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH010	A9	3000491447	A9	batch18	P28410	NA	NA	NA	NA	NA	NA
P28410_1472	FH0010_H200853	SUCLBA	H200853	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH010	D1	3000491447	D1	batch18	P28410	NA	NA	NA	NA	NA	NA
P28410_1499	FH0010_H200844	SUZRIB	H200844	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH010	C5	3000491447	C5	batch18	P28410	NA	NA	NA	NA	NA	NA
P28410_1476	FH0010_H200816	SVMU5D	H200816	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH010	A2	3000491447	A2	batch18	P28410	NA	NA	NA	NA	NA	NA
P28410_1528	FH0010_H200861	SVRCZM	H200861	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH010	D9	3000491447	D9	batch18	P28410	NA	NA	NA	NA	NA	NA
P28410_1520	FH0010_H200848	SVT4US	H200848	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH010	C8	3000491447	C8	batch18	P28410	NA	NA	NA	NA	NA	NA
P28410_1508	FH0010_H200870	SWKNIX	H200870	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH010	E6	3000491447	E6	batch18	P28410	NA	NA	NA	NA	NA	NA
P28410_1473	FH0010_H200865	SWSZ9K	H200865	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH010	E1	3000491447	E1	batch18	P28410	NA	NA	NA	NA	NA	NA
P28410_1501	FH0010_H200869	SXGBTD	H200869	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH010	E5	3000491447	E5	batch18	P28410	NA	NA	NA	NA	NA	NA
