sampleID_NGI	sampleID_SEQ	sampleID_FIELD	sampleID_LAB	dataset	lab_sample_type	country	biological_spikes	artificial_spikes	sample_metadata_file	lysate_rack_ID	lysate_well_ID	dna_plate_ID	dna_plate_well_ID	sequencing_batch	sequencing_batch_NGI	notes
P25062_1523	FL011_L101015	SRE8RZ	L101015	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL011	C6	3000491406	C6	batch09	P25062	NA
P25062_1043	FL006_L100545	SRESFJ	L100545	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL006	C6	3000491318	C6	batch09	P25062	NA
P25062_1320	FL009_L100885	SREXIU	L100885	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL009	H4	3000491404	H4	batch09	P25062	NA
P25062_1475	FL010_L100927	SREYAU	L100927	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL010	C12	3000491403	C12	batch09	P25062	NA
P25062_1355	FL009_L100830	SRF8TR	L100830	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL009	C9	3000491404	C9	batch09	P25062	NA
P25062_1065	FL006_L100524	SRHIZG	L100524	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL006	A9	3000491318	A9	batch09	P25062	NA
P25062_1733	FL013_L101229	SRHL44	L101229	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL013	E8	3000491405	E8	batch09	P25062	NA
P25062_1404	FL010_L100930	SRHTCT	L100930	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL010	D3	3000491403	D3	batch09	P25062	NA
P25062_1018	FL006_L100530	SRI7VA	L100530	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL006	B3	3000491318	B3	batch09	P25062	NA
P25062_1044	FL006_L100557	SRIQZQ	L100557	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL006	D6	3000491318	D6	batch09	P25062	NA
P25062_1705	FL013_L101178	SRJ17J	L101178	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL013	A5	3000491405	A5	batch09	P25062	NA
P25062_1055	FL006_L100594	SRLJ2I	L100594	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL006	G7	3000491318	G7	batch09	P25062	NA
P25062_1350	FL009_L100865	SRNZUB	L100865	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL009	F8	3000491404	F8	batch09	P25062	NA
P25062_1097	FL007_L100610	SRPF34	L100610	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL007	A1	3000491317	A1	batch09	P25062	NA
P25062_1208	FL008_L100789	SRQ5XG	L100789	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL008	H2	3000491325	H2	batch09	P25062	NA
P25062_1159	FL007_L100689	SRQG5A	L100689	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL007	G8	3000491317	G8	batch09	P25062	NA
P25062_1534	FL011_L101052	SRRE2A	L101052	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL011	F7	3000491406	F7	batch09	P25062	NA
P25062_1698	FL013_L101189	SRREJB	L101189	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL013	B4	3000491405	B4	batch09	P25062	NA
P25062_1644	FL012_L101124	SRRSQA	L101124	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL012	D9	3000491316	D9	batch09	P25062	NA
P25062_1414	FL010_L100955	SRRW2M	L100955	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL010	F4	3000491403	F4	batch09	P25062	NA
P25062_1378	FL009_L100821	SRSQGL	L100821	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL009	B12	3000491404	B12	batch09	P25062	NA
P25062_1557	FL011_L101043	SRULHT	L101043	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL011	E10	3000491406	E10	batch09	P25062	NA
P25062_1013	FL006_L100565	SS2FNM	L100565	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL006	E2	3000491318	E2	batch09	P25062	NA
P25062_1058	FL006_L100535	SS3JJS	L100535	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL006	B8	3000491318	B8	batch09	P25062	NA
P25062_1535	FL011_L101064	SS4YK4	L101064	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL011	G7	3000491406	G7	batch09	P25062	NA
P25062_1051	FL006_L100546	SS5JQ7	L100546	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL006	C7	3000491318	C7	batch09	P25062	NA
P25062_1500	FL011_L101024	SS63HM	L101024	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL011	D3	3000491406	D3	batch09	P25062	NA
P25062_1356	FL009_L100842	SS8WWD	L100842	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL009	D9	3000491404	D9	batch09	P25062	NA
P25062_1154	FL007_L100629	SSARZY	L100629	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL007	B8	3000491317	B8	batch09	P25062	NA
P25062_1377	FL009_L100809	SSBQUQ	L100809	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL009	A12	3000491404	A12	batch09	P25062	NA
P25062_1708	FL013_L101214	SSD7P9	L101214	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL013	D5	3000491405	D5	batch09	P25062	NA
P25062_1484	FL011_L101022	SSDJQF	L101022	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL011	D1	3000491406	D1	batch09	P25062	NA
P25062_1627	FL012_L101110	SSDT5A	L101110	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL012	C7	3000491316	C7	batch09	P25062	NA
P25062_1616	FL012_L101168	SSDVBS	L101168	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL012	H5	3000491316	H5	batch09	P25062	NA
P25062_1441	FL010_L100899	SSF5YS	L100899	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL010	A8	3000491403	A8	batch09	P25062	NA
P25062_1719	FL013_L101251	SSFMI4	L101251	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL013	G6	3000491405	G6	batch09	P25062	NA
P25062_1736	FL013_L101265	SSGQR4	L101265	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL013	H8	3000491405	H8	batch09	P25062	NA
P25062_1357	FL009_L100854	SSHNHN	L100854	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL009	E9	3000491404	E9	batch09	P25062	NA
P25062_1426	FL010_L100909	SSICTF	L100909	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL010	B6	3000491403	B6	batch09	P25062	NA
P25062_1100	FL007_L100646	SSIWQ2	L100646	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL007	D1	3000491317	D1	batch09	P25062	NA
P25062_1661	FL012_L101138	SSJJPU	L101138	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL012	E11	3000491316	E11	batch09	P25062	NA
P25062_1293	FL009_L100846	SSKISJ	L100846	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL009	E1	3000491404	E1	batch09	P25062	NA
P25062_1403	FL010_L100918	SSKRX8	L100918	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL010	C3	3000491403	C3	batch09	P25062	NA
P25062_1735	FL013_L101253	SSL51L	L101253	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL013	G8	3000491405	G8	batch09	P25062	NA
P25062_1037	FL006_L100568	SSMXGV	L100568	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL006	E5	3000491318	E5	batch09	P25062	NA
P25062_1730	FL013_L101193	SSNFK9	L101193	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL013	B8	3000491405	B8	batch09	P25062	NA
P25062_1009	FL006_L100517	SSNNEU	L100517	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL006	A2	3000491318	A2	batch09	P25062	NA
P25062_1510	FL011_L101049	SSSWYA	L101049	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL011	F4	3000491406	F4	batch09	P25062	NA
P25062_1726	FL013_L101240	SSUF8X	L101240	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL013	F7	3000491405	F7	batch09	P25062	NA
P25062_1440	FL010_L100982	SSZ5NU	L100982	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL010	H7	3000491403	H7	batch09	P25062	NA
P25062_1604	FL012_L101119	SSZQPV	L101119	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL012	D4	3000491316	D4	batch09	P25062	NA
P25062_1281	FL008_L100715	ST13CM	L100715	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL008	A12	3000491325	A12	batch09	P25062	NA
P25062_1636	FL012_L101123	ST9MRI	L101123	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL012	D8	3000491316	D8	batch09	P25062	NA
P25062_1303	FL009_L100871	STAWEJ	L100871	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL009	G2	3000491404	G2	batch09	P25062	NA
P25062_1041	FL006_L100521	STCX4L	L100521	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL006	A6	3000491318	A6	batch09	P25062	NA
P25062_1685	FL013_L101223	STDVKT	L101223	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL013	E2	3000491405	E2	batch09	P25062	NA
P25062_1684	FL013_L101211	STEVBX	L101211	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL013	D2	3000491405	D2	batch09	P25062	NA
P25062_1509	FL011_L101037	STFQGC	L101037	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL011	E4	3000491406	E4	batch09	P25062	NA
P25062_1614	FL012_L101144	STGAZY	L101144	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL012	F5	3000491316	F5	batch09	P25062	NA
P25062_1121	FL007_L100613	STJ1FF	L100613	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL007	A4	3000491317	A4	batch09	P25062	NA
P25062_1291	FL009_L100822	STKIUA	L100822	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL009	C1	3000491404	C1	batch09	P25062	NA
P25062_1396	FL010_L100929	STMHKF	L100929	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL010	D2	3000491403	D2	batch09	P25062	NA
P25062_1361	FL009_L100807	STMUWD	L100807	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL009	A10	3000491404	A10	batch09	P25062	NA
P25062_1592	FL012_L101165	STQLCJ	L101165	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL012	H2	3000491316	H2	batch09	P25062	NA
P25062_1195	FL008_L100728	STULCY	L100728	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL008	C1	3000491325	C1	batch09	P25062	NA
P25062_1671	FL012_L101163	STXML1	L101163	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL012	G12	3000491316	G12	batch09	P25062	NA
P25062_1125	FL007_L100661	STYWTD	L100661	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL007	E4	3000491317	E4	batch09	P25062	NA
P25062_1438	FL010_L100958	STZ414	L100958	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL010	F7	3000491403	F7	batch09	P25062	NA
P25062_1140	FL007_L100651	STZ9ID	L100651	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL007	D6	3000491317	D6	batch09	P25062	NA
P25062_1463	FL010_L100973	STZB2P	L100973	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL010	G10	3000491403	G10	batch09	P25062	NA
P25062_1156	FL007_L100653	SU295I	L100653	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL007	D8	3000491317	D8	batch09	P25062	NA
P25062_1143	FL007_L100687	SU8FXG	L100687	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL007	G6	3000491317	G6	batch09	P25062	NA
P25062_1116	FL007_L100648	SUC7EW	L100648	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL007	D3	3000491317	D3	batch09	P25062	NA
P25062_1722	FL013_L101192	SUCWGZ	L101192	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL013	B7	3000491405	B7	batch09	P25062	NA
P25062_1555	FL011_L101019	SUDEFI	L101019	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL011	C10	3000491406	C10	batch09	P25062	NA
P25062_1436	FL010_L100934	SUEFSF	L100934	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL010	D7	3000491403	D7	batch09	P25062	NA
P25062_1077	FL006_L100573	SUEKNB	L100573	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL006	E10	3000491318	E10	batch09	P25062	NA
P25062_1230	FL008_L100768	SUENUI	L100768	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL008	F5	3000491325	F5	batch09	P25062	NA
P25062_1683	FL013_L101199	SUFCDT	L101199	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL013	C2	3000491405	C2	batch09	P25062	NA
P25062_1375	FL009_L100880	SUFJZC	L100880	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL009	G11	3000491404	G11	batch09	P25062	NA
P25062_1525	FL011_L101039	SUGNXF	L101039	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL011	E6	3000491406	E6	batch09	P25062	NA
P25062_1252	FL008_L100747	SUI6UY	L100747	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL008	D8	3000491325	D8	batch09	P25062	NA
P25062_1222	FL008_L100767	SUIMQS	L100767	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL008	F4	3000491325	F4	batch09	P25062	NA
P25062_1112	FL007_L100695	SUMXVL	L100695	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL007	H2	3000491317	H2	batch09	P25062	NA
P25062_1443	FL010_L100923	SUNKII	L100923	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL010	C8	3000491403	C8	batch09	P25062	NA
P25062_1537	FL011_L100993	SUPFPP	L100993	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL011	A8	3000491406	A8	batch09	P25062	NA
P25062_1434	FL010_L100910	SUREMH	L100910	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL010	B7	3000491403	B7	batch09	P25062	NA
P25062_1657	FL012_L101090	SUTKBR	L101090	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL012	A11	3000491316	A11	batch09	P25062	NA
P25062_1762	FL013_L101197	SUTTGF	L101197	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL013	B12	3000491405	B12	batch09	P25062	NA
P25062_1242	FL008_L100722	SUUTTE	L100722	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL008	B7	3000491325	B7	batch09	P25062	NA
P25062_1642	FL012_L101100	SUVHUB	L101100	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL012	B9	3000491316	B9	batch09	P25062	NA
P25062_1034	FL006_L100532	SUXBNV	L100532	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL006	B5	3000491318	B5	batch09	P25062	NA
P25062_1764	FL013_L101221	SUYJFS	L101221	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL013	D12	3000491405	D12	batch09	P25062	NA
P25062_1678	FL013_L101234	SUYMAG	L101234	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL013	F1	3000491405	F1	batch09	P25062	NA
P25062_1123	FL007_L100637	SUZTY8	L100637	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL007	C4	3000491317	C4	batch09	P25062	NA
P25062_1200	FL008_L100788	SUZZBJ	L100788	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL008	H1	3000491325	H1	batch09	P25062	NA
P25062_1390	FL010_L100952	SV5CLV	L100952	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL010	F1	3000491403	F1	batch09	P25062	NA
P25062_1527	FL011_L101063	SV5I6C	L101063	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL011	G6	3000491406	G6	batch09	P25062	NA
P25062_1362	FL009_L100819	SVAXW1	L100819	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL009	B10	3000491404	B10	batch09	P25062	NA
P25062_1397	FL010_L100941	SVDULV	L100941	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL010	E2	3000491403	E2	batch09	P25062	NA
P25062_1496	FL011_L101071	SVGNBH	L101071	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL011	H2	3000491406	H2	batch09	P25062	NA
P25062_1395	FL010_L100917	SVHTQM	L100917	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL010	C2	3000491403	C2	batch09	P25062	NA
P25062_1482	FL011_L100998	SVKNEB	L100998	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL011	B1	3000491406	B1	batch09	P25062	NA
P25062_1389	FL010_L100940	SVMH4R	L100940	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL010	E1	3000491403	E1	batch09	P25062	NA
P25062_1645	FL012_L101136	SVP7XH	L101136	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL012	E9	3000491316	E9	batch09	P25062	NA
P25062_1233	FL008_L100709	SVPFBG	L100709	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL008	A6	3000491325	A6	batch09	P25062	NA
P25062_1305	FL009_L100800	SVT3M7	L100800	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL009	A3	3000491404	A3	batch09	P25062	NA
P25062_1292	FL009_L100834	SVVHLC	L100834	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL009	D1	3000491404	D1	batch09	P25062	NA
P25062_1517	FL011_L101038	SVVRXR	L101038	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL011	E5	3000491406	E5	batch09	P25062	NA
P25062_1515	FL011_L101014	SVVXSU	L101014	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL011	C5	3000491406	C5	batch09	P25062	NA
P25062_1325	FL009_L100850	SVWIPC	L100850	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL009	E5	3000491404	E5	batch09	P25062	NA
P25062_1106	FL007_L100623	SVY3AW	L100623	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL007	B2	3000491317	B2	batch09	P25062	NA
P25062_1346	FL009_L100817	SVZ9QD	L100817	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL009	B8	3000491404	B8	batch09	P25062	NA
P25062_1531	FL011_L101016	SW156I	L101016	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL011	C7	3000491406	C7	batch09	P25062	NA
P25062_1365	FL009_L100855	SW1Z65	L100855	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL009	E10	3000491404	E10	batch09	P25062	NA
P25062_1640	FL012_L101171	SW2DPS	L101171	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL012	H8	3000491316	H8	batch09	P25062	NA
P25062_1240	FL008_L100793	SW3YFV	L100793	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL008	H6	3000491325	H6	batch09	P25062	NA
P25062_1725	FL013_L101228	SW6CWP	L101228	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL013	E7	3000491405	E7	batch09	P25062	NA
P25062_1066	FL006_L100536	SW94R9	L100536	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL006	B9	3000491318	B9	batch09	P25062	NA
P25062_1673	FL013_L101174	SWAAS2	L101174	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL013	A1	3000491405	A1	batch09	P25062	NA
P25062_1135	FL007_L100686	SWB2HA	L100686	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL007	G5	3000491317	G5	batch09	P25062	NA
P25062_1425	FL010_L100897	SWB4J4	L100897	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL010	A6	3000491403	A6	batch09	P25062	NA
P25062_1111	FL007_L100683	SWBFIB	L100683	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL007	G2	3000491317	G2	batch09	P25062	NA
P25062_1401	FL010_L100894	SWFZEJ	L100894	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL010	A3	3000491403	A3	batch09	P25062	NA
P25062_1257	FL008_L100712	SWGFCZ	L100712	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL008	A9	3000491325	A9	batch09	P25062	NA
P25062_1117	FL007_L100660	SWGM6T	L100660	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL007	E3	3000491317	E3	batch09	P25062	NA
P25062_1582	FL012_L101140	SWHQ7E	L101140	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL012	F1	3000491316	F1	batch09	P25062	NA
P25062_1410	FL010_L100907	SWLK5Q	L100907	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL010	B4	3000491403	B4	batch09	P25062	NA
P25062_1333	FL009_L100851	SWLY6U	L100851	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL009	E6	3000491404	E6	batch09	P25062	NA
P25062_1179	FL007_L100644	SWMGQF	L100644	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL007	C11	3000491317	C11	batch09	P25062	NA
P25062_1155	FL007_L100641	SWQ6HV	L100641	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL007	C8	3000491317	C8	batch09	P25062	NA
P25062_1563	FL011_L101020	SWRRTK	L101020	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL011	C11	3000491406	C11	batch09	P25062	NA
P25062_1136	FL007_L100698	SWRV9C	L100698	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL007	H5	3000491317	H5	batch09	P25062	NA
P25062_1599	FL012_L101154	SWRZSK	L101154	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL012	G3	3000491316	G3	batch09	P25062	NA
P25062_1516	FL011_L101026	SWUQF6	L101026	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL011	D5	3000491406	D5	batch09	P25062	NA
P25062_1178	FL007_L100632	SWVLAI	L100632	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL007	B11	3000491317	B11	batch09	P25062	NA
P25062_1367	FL009_L100879	SWXQSF	L100879	CO1_lysate_2019_SE	sample	Sweden	TRUE	FALSE	samples_metadata_malaise_SE_2019	FL009	G10	3000491404	G10	batch09	P25062	NA
